review_id,product_id,customer_id,review_dates,ratings,review_texts
948,948,948,2023-11-04,5,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
949,949,949,2023-09-05,1,Maecenas pulvinar lobortis est.
950,950,950,2023-12-01,2,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
951,951,951,2024-03-07,2,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
952,952,952,2023-08-22,4,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
953,953,953,2023-09-23,5,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
954,954,954,2024-07-13,4,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat."
955,955,955,2024-03-19,2,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
956,956,956,2024-06-18,4,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
957,957,957,2024-04-16,2,Praesent blandit lacinia erat.
958,958,958,2024-03-12,3,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.
959,959,959,2024-01-30,3,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
960,960,960,2024-01-16,2,Etiam justo. Etiam pretium iaculis justo.
961,961,961,2024-02-08,2,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.
962,962,962,2024-07-08,1,Praesent blandit lacinia erat.
963,963,963,2024-06-13,2,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis."
964,964,964,2024-07-02,4,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
965,965,965,2023-10-27,5,Sed vel enim sit amet nunc viverra dapibus.
966,966,966,2024-08-11,1,Phasellus sit amet erat.
967,967,967,2024-04-14,1,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.
968,968,968,2024-07-15,1,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus."
969,969,969,2024-06-15,1,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
970,970,970,2024-06-27,3,Nunc purus. Phasellus in felis.
971,971,971,2024-04-09,4,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
972,972,972,2024-04-20,3,Nulla ut erat id mauris vulputate elementum. Nullam varius.
973,973,973,2024-06-05,3,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
974,974,974,2024-05-04,2,In congue. Etiam justo.
975,975,975,2024-05-04,5,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
976,976,976,2024-08-13,5,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
977,977,977,2024-05-08,3,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.
978,978,978,2023-09-08,4,Sed ante.
979,979,979,2023-10-15,5,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
980,980,980,2024-01-04,5,Etiam justo.
981,981,981,2023-11-23,5,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst."
982,982,982,2023-10-02,2,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
983,983,983,2023-09-03,5,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
984,984,984,2024-01-13,4,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique."
985,985,985,2024-05-19,5,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus."
986,986,986,2024-06-14,4,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
987,987,987,2023-12-28,5,Proin risus. Praesent lectus.
988,988,988,2023-09-14,3,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
989,989,989,2023-11-30,2,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
990,990,990,2024-07-17,5,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
991,991,991,2024-01-09,5,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
992,992,992,2023-10-26,4,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
993,993,993,2023-09-27,3,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.
994,994,994,2023-12-22,4,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
995,995,995,2024-03-22,2,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
996,996,996,2023-11-24,5,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.
997,997,997,2024-08-14,5,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
998,998,998,2024-06-14,2,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
999,999,999,2024-07-02,5,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
1000,1000,1000,2024-04-28,3,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
